image_path,brightness,contrast,edge_density,darkness,damage_proxy,cluster,person_count,total_objects
output_photos/images\img_0245.jpg,147.71964479166667,58.881632675921615,0.14016354166666667,107.28035520833333,0.369808211904369,3,1,2
output_photos/images\img_0246.jpg,122.74875883717247,67.13696210535448,0.15592544639946349,132.2512411628275,0.4290056168250465,2,0,0
output_photos/images\img_0247.jpg,123.78542676211454,60.949244895811766,0.06933094713656388,131.21457323788547,0.36379259193540725,3,0,0
output_photos/images\img_0248.jpg,107.61128730536332,72.51982429773066,0.1413435337370242,147.3887126946367,0.4541039702426224,2,0,0
output_photos/images\img_0249.jpg,95.704775,57.15274166389023,0.103134375,159.29522500000002,0.3941258479606625,1,4,5
output_photos/images\img_0250.jpg,121.99877119685426,69.43893155261678,0.13298835822797483,133.00122880314575,0.4260312296944764,2,0,0
output_photos/images\img_0251.jpg,97.11326876876876,61.94491464976606,0.15192792792792792,157.88673123123124,0.43342586300756814,0,1,2
output_photos/images\img_0252.jpg,100.79219502719502,57.366059303247596,0.11987130924630925,154.20780497280498,0.39845470775886727,1,0,0
output_photos/images\img_0253.jpg,148.81993283589708,84.62147331096882,0.1180781675836234,106.18006716410292,0.4448652903606432,2,5,5
output_photos/images\img_0254.jpg,118.17395100955471,54.88915397074768,0.1539358111491697,136.8260489904453,0.39083375018264044,0,0,0
output_photos/images\img_0255.jpg,128.8197732033225,64.54883746641488,0.0962824124232575,126.18022679667749,0.3847409656207205,3,0,1
output_photos/images\img_0256.jpg,83.65890740740741,55.40858228118799,0.10197407407407408,171.3410925925926,0.39891631241613673,1,12,14
output_photos/images\img_0257.jpg,109.77107946026986,58.06756133457397,0.05314542728635682,145.22892053973015,0.35906236129489194,1,0,5
output_photos/images\img_0258.jpg,133.1351219512195,60.221882571306935,0.22165853658536586,121.8648780487805,0.42874319273228706,0,3,4
output_photos/images\img_0259.jpg,116.52744166666666,62.533036266702325,0.2297472222222222,138.47255833333332,0.45615515898342573,0,0,0
output_photos/images\img_0260.jpg,81.35309808565226,71.86039314719507,0.03908348134991119,173.64690191434772,0.4253187286550316,2,2,2
output_photos/images\img_0261.jpg,133.61591104118992,63.32039367707693,0.18320223112128148,121.38408895881008,0.41955352383892625,0,6,7
output_photos/images\img_0262.jpg,98.07237487582225,42.90972044931507,0.2741308875184565,156.92762512417775,0.42919533132124743,0,0,0
output_photos/images\img_0263.jpg,125.79387332520584,66.14239397078865,0.07784551696996511,129.20612667479418,0.383748883490094,3,22,22
output_photos/images\img_0264.jpg,80.97381125541125,71.19070995768708,0.0825090909090909,174.02618874458875,0.4451196518229372,2,2,2
output_photos/images\img_0265.jpg,115.30871660499076,68.11493341117183,0.13163782073382826,139.69128339500924,0.4271359274334148,2,0,0
output_photos/images\img_0266.jpg,146.41043833333333,60.83320512166468,0.16146666666666668,108.58956166666667,0.388291248081583,0,1,2
output_photos/images\img_0267.jpg,102.93674804998237,62.716011814968866,0.20096289734923733,152.06325195001762,0.4551028975565735,0,2,2
output_photos/images\img_0268.jpg,135.1688380915638,72.84935726667013,0.09750257201646091,119.8311619084362,0.4075058284901212,2,0,4
